2004689249,73.00,29.00,4.85,50.60,52.50,26.94,0.00,0.00
2004689254,73.00,29.00,4.85,17.96,18.60,26.81,0.00,0.00
2004689259,73.00,29.00,4.85,2.02,2.09,26.75,0.00,0.00
2004689264,73.00,29.00,4.86,0.00,0.00,26.75,0.00,0.00
2004689269,73.00,29.00,4.95,0.00,0.00,26.312004689270,73.00,29.00,4.95,0.00,0.00,26.25,0.00,0.00
2004689275,72.00,29.00,4.93,0.00,0.00,26.44,0.00,0.00
2004689280,72.00,29.00,4.82,50.96,52.50,26.56,0.00,0.00
2004689285,72.00,29.00,4.85,50.72,52.50,26.81,0.00,0.00
2004689290,72.00,29.00,4.84,50.60,52.50,26.94,0.00,0.00
2004689295,72.00,29.00,4.84,50.55,52.50,27.00,0.00,0.00
2004689300,71.00,29.00,4.84,50.55,52.50,27.00,0.00,0.00
2004689305,71.00,29.00,4.84,50.55,52.50,27.00,0.00,0.00
2004689310,71.00,29.00,4.84,50.49,52.50,27.06,0.00,0.00
2004689315,71.00,29.00,4.85,50.49,52.50,27.06,0.00,0.00
2004689320,71.00,30.00,4.86,50.49,52.50,27.06,0.00,0.00
2004689325,71.00,30.00,4.88,50.55,52.50,27.00,0.00,0.00
2004689330,71.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689335,70.00,30.00,4.85,50.55,52.50,27.00,0.00,0.00
2004689340,70.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689345,70.00,30.00,4.87,50.55,52.50,27.00,0.00,0.00
2004689350,70.00,30.00,4.88,50.55,52.50,27.00,0.00,0.00
2004689355,70.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689360,69.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689365,68.00,30.00,4.94,59.89,62.19,27.00,0.00,0.00
2004689370,67.00,30.00,4.85,50.55,52.50,27.00,0.00,0.00
2004689375,66.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689380,66.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689385,65.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689390,65.00,30.00,4.86,48.66,50.55,27.00,0.00,0.00
2004689395,64.00,30.00,4.87,50.55,52.50,27.00,0.00,0.00
2004689400,64.00,30.00,4.85,50.55,52.50,27.002004689401,64.00,30.00,4.85,50.55,52.50,27.00,0.00,0.00
2004689406,64.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689411,64.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689415,63.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689420,63.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689425,63.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689430,63.00,30.00,4.87,50.55,52.50,27.00,0.00,0.00
2004689435,63.00,30.00,4.89,48.66,50.55,27.00,0.00,0.00
2004689440,63.00,30.00,4.88,48.66,50.55,27.00,0.00,0.00
2004689445,63.00,30.00,4.86,50.55,52.50,27.00,0.00,0.00
2004689450,63.00,30.00,4.84,50.55,52.50,27.00,0.00,0.00
2004689455,63.00,30.00,4.85,15.91,16.55,27.06,0.00,0.00
2004689460,62.00,30.00,4.81,50.49,52.50,27.06,0.00,0.00
2004689465,62.00,30.00,4.81,23.73,24.69,27.06,0.00,0.00
2004689467,62.00,30.00,4.81,6.01,6.25,27.06,0.00,0.00
2004689472,61.00,30.00,4.81,44.83,46.63,27.06,0.00,0.00
2004689477,61.00,30.00,4.81,6.01,6.25,27.00,0.00,0.00
2004689482,61.00,30.00,4.84,21.81,22.67,27.00,0.00,0.00
2004689487,61.00,30.00,4.81,50.49,52.50,27.06,0.00,0.00
2004689492,61.00,30.00,4.82,54.30,56.39,27.00,0.00,0.00
2004689497,61.00,30.00,4.82,52.42,54.45,27.00,0.00,0.00
2004689502,62.00,30.00,4.81,35.36,36.74,27.00,0.00,0.00
2004689507,62.00,30.00,4.79,37.27,38.72,27.00,0.00,0.00
2004689512,62.00,30.00,4.79,52.36,54.45,27.06,0.00,0.00
2004689517,62.00,30.00,4.79,52.36,54.45,27.06,0.00,0.00
2004689522,63.00,30.00,4.78,50.49,52.50,27.06,0.00,0.00
2004689527,63.00,30.00,4.78,52.36,54.45,27.06,0.00,0.00
2004689532,63.00,30.00,4.78,50.49,52.50,27.062004689533,63.00,30.00,4.78,50.49,52.50,27.06,0.00,0.00
2004689538,63.00,30.00,4.78,50.49,52.50,27.06,0.00,0.00
2004689543,62.00,30.00,4.77,50.49,52.50,27.06,0.00,0.00
2004689548,62.00,30.00,4.77,50.49,52.50,27.06,0.00,0.00
2004689553,62.00,30.00,4.78,48.61,50.55,27.06,0.00,0.00
2004689558,62.00,30.00,4.77,48.61,50.55,27.06,0.00,0.00
2004689563,62.00,30.00,4.79,48.61,50.55,27.06,0.00,0.00
2004689568,62.00,30.00,4.80,50.49,52.50,27.06,0.00,0.00
2004689573,62.00,31.00,4.78,48.61,50.55,27.06,0.00,0.00
2004689578,62.00,31.00,4.77,41.04,42.68,27.06,0.00,0.00
2004689583,62.00,31.00,4.77,46.72,48.59,27.06,0.00,0.00
2004689588,62.00,31.00,4.77,46.72,48.59,27.06,0.00,0.00
2004689593,62.00,31.00,4.77,44.83,46.63,27.06,0.00,0.00
2004689598,62.00,31.00,4.78,46.72,48.59,27.06,0.00,0.00
2004689603,62.00,31.00,4.78,46.72,48.59,27.06,0.00,0.00
2004689608,61.00,31.00,4.78,46.72,48.59,27.06,0.00,0.00
2004689613,61.00,31.00,4.78,44.83,46.63,27.06,0.00,0.00
2004689618,61.00,31.00,4.78,44.83,46.63,27.06,0.00,0.00
2004689623,61.00,31.00,4.81,41.04,42.68,27.06,0.00,0.00
2004689628,61.00,32.00,4.80,19.83,20.64,27.06,0.00,0.00
2004689633,61.00,32.00,4.80,13.94,14.51,27.06,0.00,0.00
2004689638,61.00,32.00,4.79,27.58,28.73,27.13,0.00,0.00
2004689643,60.00,32.00,4.79,44.78,46.63,27.13,0.00,0.00
2004689648,60.00,32.00,4.79,44.78,46.63,27.13,0.00,0.00
2004689653,60.00,32.00,4.79,44.78,46.63,27.13,0.00,0.00
2004689658,59.00,32.00,4.79,33.36,34.74,27.13,0.00,0.00
2004689663,59.00,32.00,4.79,39.09,40.71,27.132004689663,59.00,32.00,4.79,39.09,40.71,27.13,0.00,0.00
2004689668,59.00,32.00,4.78,44.78,46.63,27.13,0.00,0.00
2004689673,58.00,32.00,4.78,44.78,46.63,27.13,0.00,0.00
2004689678,58.00,32.00,4.79,44.78,46.63,27.13,0.00,0.00
2004689683,58.00,32.00,4.79,44.78,46.63,27.13,0.00,0.00
2004689688,58.00,33.00,4.79,35.27,36.74,27.13,0.00,0.00
2004689693,57.00,33.00,4.79,44.78,46.63,27.13,0.00,0.00
2004689698,57.00,33.00,4.79,44.78,46.63,27.13,0.00,0.00
2004689703,57.00,33.00,4.79,44.73,46.63,27.19,0.00,0.00
2004689708,57.00,33.00,4.78,19.81,20.64,27.13,0.00,0.00
2004689713,57.00,33.00,4.78,40.94,42.68,27.19,0.00,0.00
2004689718,56.00,33.00,4.78,15.87,16.55,27.19,0.00,0.00
2004689724,56.00,33.00,4.78,44.68,46.63,27.25,0.00,0.00
2004689729,56.00,33.00,4.77,31.36,32.74,27.252004689729,56.00,33.00,4.77,29.44,30.74,27.25,0.00,0.00
2004689734,56.00,33.00,4.76,46.56,48.59,27.25,0.00,0.00
2004689739,55.00,33.00,4.76,44.68,46.63,27.25,0.00,0.00
2004689744,55.00,33.00,4.77,44.68,46.63,27.25,0.00,0.00
2004689749,55.00,33.00,4.77,44.62,46.63,27.31,0.00,0.00
2004689754,55.00,33.00,4.77,38.95,40.71,27.31,0.00,0.00
2004689759,55.00,33.00,4.78,31.33,32.74,27.31,0.00,0.00
2004689764,55.00,33.00,4.78,33.20,34.74,27.38,0.00,0.00
2004689769,55.00,33.00,4.78,42.74,44.66,27.31,0.00,0.00
2004689774,54.00,34.00,4.77,33.24,34.74,27.31,0.00,0.00
2004689779,54.00,34.00,4.78,42.74,44.66,27.31,0.00,0.00
2004689784,54.00,34.00,4.77,23.62,24.69,27.31,0.00,0.00
2004689789,54.00,34.00,4.77,2.00,2.09,27.38,0.00,0.00
2004689794,54.00,34.00,4.77,44.57,46.63,27.382004689795,54.00,34.00,4.77,44.57,46.63,27.38,0.00,0.00
2004689800,54.00,34.00,4.79,42.69,44.66,27.38,0.00,0.00
2004689805,53.00,34.00,4.80,42.69,44.66,27.38,0.00,0.00
2004689810,53.00,34.00,4.79,42.69,44.66,27.38,0.00,0.00
2004689815,53.00,34.00,4.79,44.62,46.63,27.31,0.00,0.00
2004689820,52.00,34.00,4.78,40.94,42.68,27.19,0.00,0.00
2004689825,52.00,34.00,4.77,40.99,42.68,27.13,0.00,0.00
2004689830,52.00,35.00,4.78,40.99,42.68,27.13,0.00,0.00
2004689835,52.00,35.00,4.82,40.94,42.68,27.19,0.00,0.00
2004689840,51.00,35.00,4.77,42.84,44.66,27.19,0.00,0.00
2004689845,51.00,35.00,4.79,50.31,52.50,27.25,0.00,0.00
2004689850,51.00,35.00,4.78,44.73,46.63,27.19,0.00,0.00
2004689855,51.00,35.00,4.79,46.67,48.59,27.13,0.00,0.00
2004689860,51.00,35.00,4.79,46.51,48.59,27.31,0.00,0.00
2004689865,51.00,35.00,4.77,42.74,44.66,27.31,0.00,0.00
2004689870,50.00,35.00,4.77,21.68,22.67,27.31,0.00,0.00
2004689875,50.00,35.00,4.78,27.48,28.73,27.31,0.00,0.00
2004689880,50.00,35.00,4.77,35.15,36.74,27.31,0.00,0.00
2004689885,50.00,35.00,4.77,21.68,22.67,27.31,0.00,0.00
2004689890,50.00,35.00,4.80,31.22,32.74,27.50,0.00,0.00
2004689895,49.00,35.00,4.79,23.54,24.69,27.50,0.00,0.00
